% S&P 500 return data obtained from the CRSP Index File on the S&P 500 via WRDS. Raw monthly
% bond data are averages of 20-year and 30-year T-bond returns obtained from US Treasury 
% and Inflation Indexes via WRDS.

19641030	0.008745	0.0072075
19641130	0.001598	0.0005475
19641231	0.005228	-0.000184
19650129	0.034791	0.0060685
19650226	0.003746	0.0009555
19650331	-0.012213	0.006561
19650430	0.035612	0.0050295
19650528	-0.003122	0.002737
19650630	-0.04688	0.0053505
19650730	0.014486	0.000438
19650831	0.02756	-0.0100145
19650930	0.033366	-0.0169945
19651029	0.028812	0.005891
19651130	-0.003821	0.0043385
19651231	0.010349	-0.0078775
19660131	0.005705	0.0016645
19660228	-0.01275	-0.030765
19660331	-0.023041	0.0247235
19660429	0.022158	0.0009475
19660531	-0.04914	0.002948
19660630	-0.01438	-0.0127505
19660729	-0.012129	0.0041845
19660831	-0.07165	-0.0068455
19660930	-0.006244	0.019797
19661031	0.048333	0.0233035
19661130	0.011223	-0.01552
19661230	0.000326	0.034704
19670131	0.079215	0.027121
19670228	0.007514	-0.027648
19670331	0.041137	0.015975
19670428	0.043371	-0.0264585
19670531	-0.04681	-0.002902
19670630	0.019319	-0.023957
19670731	0.046454	0.0194345
19670831	-0.006824	-0.0051035
19670929	0.033815	-0.005048
19671031	-0.027448	-0.0401795
19671130	0.006435	0.0028675
19671229	0.027079	0.0096705
19680131	-0.041875	0.0389405
19680229	-0.0269	-0.0054415
19680329	0.009696	-0.030245
19680430	0.084092	0.0136955
19680531	0.016374	0.0046045
19680628	0.009916	0.025957
19680730	-0.017444	0.0204045
19680830	0.016415	-0.00071
19680930	0.039351	-0.012644
19681031	0.008587	-0.0147745
19681129	0.05358	-0.0212055
19681231	-0.040826	-0.0277095
19690131	-0.007547	-0.015902
19690228	-0.042321	-0.002746
19690328	0.034847	-0.0202685
19690430	0.022771	0.0461015
19690529	0.003854	-0.0388855
19690630	-0.054357	0.029609
19690731	-0.058632	0.012021
19690829	0.045728	-0.004852
19690930	-0.023941	-0.062019
19691031	0.0469	0.0526615
19691128	-0.029152	-0.0362245
19691231	-0.016922	-0.019106
19700130	-0.075398	0.0053415
19700227	0.059521	0.0761525
19700331	0.002806	-0.0098575
19700430	-0.088831	-0.042217
19700529	-0.054689	-0.041897
19700630	-0.049032	0.063123
19700731	0.075523	0.032075
19700831	0.049778	-0.019293
19700930	0.034702	0.0309945
19701030	-0.009032	-0.0022135
19701130	0.054387	0.0589785
19701231	0.058684	-0.0237415
19710129	0.042828	0.0610025
19710226	0.013317	-0.0172945
19710331	0.039068	0.040112
19710430	0.036965	-0.0055935
19710528	-0.03715	0.004627
19710630	0.002439	-0.0011015
19710730	-0.040827	0.005305
19710831	0.042036	0.0479875
19710930	-0.005038	0.020456
19711029	-0.040129	0.019929
19711130	0.002898	-0.0034855
19711231	0.08788	-0.0052025
19720131	0.019088	-0.008017
19720229	0.030221	0.0133185
19720330	0.007315	-0.004932
19720428	0.005476	0.007322
19720531	0.022019	0.0224605
19720630	-0.020156	-0.007664
19720731	0.003245	0.021733
19720831	0.039425	0.006901
19720929	-0.003277	-0.004207
19721031	0.010878	0.0117285
19721130	0.050297	0.0137095
19721229	0.013663	-0.023003
19730131	-0.016752	-0.044366
19730228	-0.033818	0.000838
19730330	-0.001093	0.006869
19730430	-0.040064	0.003262
19730531	-0.01395	-0.008574
19730629	-0.005178	-0.002116
19730731	0.039128	-0.041822
19730831	-0.031544	0.032932
19730928	0.042219	0.039914
19731031	0.000312	-0.015498
19731130	-0.10722	0.014764
19731231	0.017971	-0.006956
19740131	-0.00812	-0.0032945
19740228	0.001992	-0.003141
19740329	-0.021818	-0.0291055
19740430	-0.037649	-0.020149
19740531	-0.026896	0.0176385
19740628	-0.012816	0.003849
19740731	-0.076698	-0.0076905
19740830	-0.082177	-0.0263795
19740930	-0.117511	0.0208515
19741031	0.168113	0.0446
19741129	-0.045688	0.0182125
19741231	-0.018021	0.0073435
19750131	0.12361	0.0224215
19750228	0.06746	0.007358
19750331	0.024014	-0.0319185
19750430	0.049424	-0.0206125
19750530	0.051193	0.0318895
19750630	0.04622	0.0264575
19750731	-0.065504	-0.0034125
19750829	-0.015663	-0.0115015
19750930	-0.03225	-0.017205
19751031	0.064855	0.04811
19751128	0.030089	-0.0073435
19751231	-0.010485	0.0356915
19760130	0.120143	0.014973
19760227	-0.005756	0.0064715
19760331	0.03264	0.0177435
19760430	-0.00961	0.0004005
19760528	-0.008116	-0.0170005
19760630	0.043959	0.02059
19760730	-0.007202	0.007713
19760831	0.001599	0.0163085
19760930	0.024421	0.018861
19761029	-0.020211	0.0112435
19761130	-0.001041	0.033471
19761231	0.053775	0.036559
19770131	-0.049654	-0.0310395
19770228	-0.015638	0.0027125
19770331	-0.012502	0.0124855
19770429	0.000641	0.006157
19770531	-0.015064	0.006433
19770630	0.047776	0.0180805
19770729	-0.015453	-0.0114
19770831	-0.01231	0.0199315
19770930	-0.000825	-0.006834
19771031	-0.041984	-0.008555
19771130	0.036752	0.0073065
19771230	0.00557	-0.011845
19780131	-0.060643	-0.0071795
19780228	-0.01626	-0.0012285
19780331	0.026925	-0.0048175
19780428	0.088964	-0.0020485
19780531	0.013719	-0.0169855
19780630	-0.016578	-0.003945
19780731	0.056974	0.0142965
19780831	0.033641	0.032154
19780929	-0.005163	-0.0074625
19781031	-0.08957	-0.024364
19781130	0.026771	0.0165195
19781229	0.016627	-0.010872
19790131	0.042697	0.0188825
19790228	-0.028649	-0.0152365
19790330	0.057361	0.012037
19790430	0.004183	-0.01015
19790531	-0.016818	0.0220365
19790629	0.040324	0.0340715
19790731	0.012051	-0.0070605
19790831	0.061865	-0.0052515
19790928	0.001416	-0.009419
19791031	-0.06556	-0.080677
19791130	0.052777	0.0281485
19791231	0.01834	0.005771
19800131	0.061308	-0.0747645
19800229	0.002611	-0.058916
19800331	-0.097518	-0.0128185
19800430	0.042394	0.142742
19800530	0.05556	0.0445365
19800630	0.029722	0.039091
19800731	0.0682	-0.047477
19800829	0.013454	-0.0378705
19800930	0.027935	-0.030026
19801031	0.017809	-0.0283225
19801128	0.10991	0.0141535
