PERMNO,date,TICKER,COMNAM,RET
18163,19870930,PG,PROCTER & GAMBLE CO,-0.018226
18163,19871030,PG,PROCTER & GAMBLE CO,-0.119554
18163,19871130,PG,PROCTER & GAMBLE CO,-0.077904
18163,19871231,PG,PROCTER & GAMBLE CO,0.049155
18163,19880129,PG,PROCTER & GAMBLE CO,0.002343
18163,19880229,PG,PROCTER & GAMBLE CO,-0.007364
18163,19880331,PG,PROCTER & GAMBLE CO,-0.075668
18163,19880429,PG,PROCTER & GAMBLE CO,-0.000642
18163,19880531,PG,PROCTER & GAMBLE CO,-0.009724
18163,19880630,PG,PROCTER & GAMBLE CO,0.014730
18163,19880729,PG,PROCTER & GAMBLE CO,-0.021613
18163,19880831,PG,PROCTER & GAMBLE CO,-0.006656
18163,19880930,PG,PROCTER & GAMBLE CO,0.072027
18163,19881031,PG,PROCTER & GAMBLE CO,0.041563
18163,19881130,PG,PROCTER & GAMBLE CO,-0.009077
18163,19881230,PG,PROCTER & GAMBLE CO,0.062595
18163,19890131,PG,PROCTER & GAMBLE CO,0.068103
18163,19890228,PG,PROCTER & GAMBLE CO,-0.037992
18163,19890331,PG,PROCTER & GAMBLE CO,0.043724
18163,19890428,PG,PROCTER & GAMBLE CO,0.042432
18163,19890531,PG,PROCTER & GAMBLE CO,0.074510
18163,19890630,PG,PROCTER & GAMBLE CO,0.054745
18163,19890731,PG,PROCTER & GAMBLE CO,0.108881
18163,19890831,PG,PROCTER & GAMBLE CO,0.076440
18163,19890929,PG,PROCTER & GAMBLE CO,-0.066148
18163,19891031,PG,PROCTER & GAMBLE CO,0.083542
18163,19891130,PG,PROCTER & GAMBLE CO,0.002904
18163,19891229,PG,PROCTER & GAMBLE CO,0.084942
18163,19900131,PG,PROCTER & GAMBLE CO,-0.082562
18163,19900228,PG,PROCTER & GAMBLE CO,-0.001953
18163,19900330,PG,PROCTER & GAMBLE CO,0.060665
18163,19900430,PG,PROCTER & GAMBLE CO,0.049077
18163,19900531,PG,PROCTER & GAMBLE CO,0.169912
18163,19900629,PG,PROCTER & GAMBLE CO,0.054463
18163,19900731,PG,PROCTER & GAMBLE CO,0.000861
18163,19900831,PG,PROCTER & GAMBLE CO,-0.112392
18163,19900928,PG,PROCTER & GAMBLE CO,-0.053571
18163,19901031,PG,PROCTER & GAMBLE CO,0.085763
18163,19901130,PG,PROCTER & GAMBLE CO,0.054054
18163,19901231,PG,PROCTER & GAMBLE CO,0.045249
18163,19910131,PG,PROCTER & GAMBLE CO,-0.079365
18163,19910228,PG,PROCTER & GAMBLE CO,0.025237
18163,19910328,PG,PROCTER & GAMBLE CO,0.047692
18163,19910430,PG,PROCTER & GAMBLE CO,-0.008811
18163,19910531,PG,PROCTER & GAMBLE CO,0.014903
18163,19910628,PG,PROCTER & GAMBLE CO,-0.091043
18163,19910731,PG,PROCTER & GAMBLE CO,0.050081
18163,19910830,PG,PROCTER & GAMBLE CO,0.034056
18163,19910930,PG,PROCTER & GAMBLE CO,0.016467
18163,19911031,PG,PROCTER & GAMBLE CO,-0.008837
18163,19911129,PG,PROCTER & GAMBLE CO,-0.031390
18163,19911231,PG,PROCTER & GAMBLE CO,0.158951
18163,19920131,PG,PROCTER & GAMBLE CO,0.110519
18163,19920228,PG,PROCTER & GAMBLE CO,-0.020482
18163,19920331,PG,PROCTER & GAMBLE CO,0.006150
18163,19920430,PG,PROCTER & GAMBLE CO,0.015159
18163,19920529,PG,PROCTER & GAMBLE CO,-0.004843
18163,19920630,PG,PROCTER & GAMBLE CO,-0.104623
18163,19920731,PG,PROCTER & GAMBLE CO,0.106522
18163,19920831,PG,PROCTER & GAMBLE CO,-0.074074
18163,19920930,PG,PROCTER & GAMBLE CO,0.053333
18163,19921030,PG,PROCTER & GAMBLE CO,0.076456
18163,19921130,PG,PROCTER & GAMBLE CO,0.026005
18163,19921231,PG,PROCTER & GAMBLE CO,-0.011521
18163,19930129,PG,PROCTER & GAMBLE CO,-0.067133
18163,19930226,PG,PROCTER & GAMBLE CO,0.045226
18163,19930331,PG,PROCTER & GAMBLE CO,-0.040865
18163,19930430,PG,PROCTER & GAMBLE CO,-0.009524
18163,19930528,PG,PROCTER & GAMBLE CO,0.000000
18163,19930630,PG,PROCTER & GAMBLE CO,0.058524
18163,19930730,PG,PROCTER & GAMBLE CO,-0.056538
18163,19930831,PG,PROCTER & GAMBLE CO,-0.007692
18163,19930930,PG,PROCTER & GAMBLE CO,-0.018088
18163,19931029,PG,PROCTER & GAMBLE CO,0.148632
18163,19931130,PG,PROCTER & GAMBLE CO,0.046083
18163,19931231,PG,PROCTER & GAMBLE CO,0.004405
18163,19940131,PG,PROCTER & GAMBLE CO,0.049298
18163,19940228,PG,PROCTER & GAMBLE CO,-0.033613
18163,19940331,PG,PROCTER & GAMBLE CO,-0.069565
18163,19940429,PG,PROCTER & GAMBLE CO,0.068879
18163,19940531,PG,PROCTER & GAMBLE CO,-0.008791
18163,19940630,PG,PROCTER & GAMBLE CO,-0.053215
18163,19940729,PG,PROCTER & GAMBLE CO,0.051054
18163,19940831,PG,PROCTER & GAMBLE CO,0.091928
18163,19940930,PG,PROCTER & GAMBLE CO,-0.020534
18163,19941031,PG,PROCTER & GAMBLE CO,0.060377
18163,19941130,PG,PROCTER & GAMBLE CO,-0.005964
18163,19941230,PG,PROCTER & GAMBLE CO,-0.008000
18163,19950131,PG,PROCTER & GAMBLE CO,0.056048
18163,19950228,PG,PROCTER & GAMBLE CO,0.021113
18163,19950331,PG,PROCTER & GAMBLE CO,-0.003759
18163,19950428,PG,PROCTER & GAMBLE CO,0.060000
18163,19950531,PG,PROCTER & GAMBLE CO,0.028623
18163,19950630,PG,PROCTER & GAMBLE CO,0.000000
18163,19950731,PG,PROCTER & GAMBLE CO,-0.036174
18163,19950831,PG,PROCTER & GAMBLE CO,0.007260
18163,19950929,PG,PROCTER & GAMBLE CO,0.109910
18163,19951031,PG,PROCTER & GAMBLE CO,0.057143
18163,19951130,PG,PROCTER & GAMBLE CO,0.067901
18163,19951229,PG,PROCTER & GAMBLE CO,-0.040462
18163,19960131,PG,PROCTER & GAMBLE CO,0.016867
18163,19960229,PG,PROCTER & GAMBLE CO,-0.023810
18163,19960329,PG,PROCTER & GAMBLE CO,0.033537
18163,19960430,PG,PROCTER & GAMBLE CO,0.001770
18163,19960531,PG,PROCTER & GAMBLE CO,0.039941
18163,19960628,PG,PROCTER & GAMBLE CO,0.031294
18163,19960731,PG,PROCTER & GAMBLE CO,-0.010207
18163,19960830,PG,PROCTER & GAMBLE CO,-0.004202
18163,19960930,PG,PROCTER & GAMBLE CO,0.097046
18163,19961031,PG,PROCTER & GAMBLE CO,0.020000
18163,19961129,PG,PROCTER & GAMBLE CO,0.098485
18163,19961231,PG,PROCTER & GAMBLE CO,-0.010345
18163,19970131,PG,PROCTER & GAMBLE CO,0.074983
18163,19970228,PG,PROCTER & GAMBLE CO,0.038919
18163,19970331,PG,PROCTER & GAMBLE CO,-0.044745
18163,19970430,PG,PROCTER & GAMBLE CO,0.099782
18163,19970530,PG,PROCTER & GAMBLE CO,0.096421
18163,19970630,PG,PROCTER & GAMBLE CO,0.024479
18163,19970731,PG,PROCTER & GAMBLE CO,0.080566
18163,19970829,PG,PROCTER & GAMBLE CO,-0.124897
18163,19970930,PG,PROCTER & GAMBLE CO,0.037559
18163,19971031,PG,PROCTER & GAMBLE CO,-0.011729
18163,19971128,PG,PROCTER & GAMBLE CO,0.120404
18163,19971231,PG,PROCTER & GAMBLE CO,0.047580
18163,19980130,PG,PROCTER & GAMBLE CO,-0.014847
18163,19980227,PG,PROCTER & GAMBLE CO,0.082935
18163,19980331,PG,PROCTER & GAMBLE CO,-0.005891
18163,19980430,PG,PROCTER & GAMBLE CO,-0.022933
18163,19980529,PG,PROCTER & GAMBLE CO,0.020532
18163,19980630,PG,PROCTER & GAMBLE CO,0.085693
18163,19980731,PG,PROCTER & GAMBLE CO,-0.125216
18163,19980831,PG,PROCTER & GAMBLE CO,-0.036220
18163,19980930,PG,PROCTER & GAMBLE CO,-0.070261
18163,19981030,PG,PROCTER & GAMBLE CO,0.250931
18163,19981130,PG,PROCTER & GAMBLE CO,-0.011980
18163,19981231,PG,PROCTER & GAMBLE CO,0.042083
18163,19990129,PG,PROCTER & GAMBLE CO,-0.001670
18163,19990226,PG,PROCTER & GAMBLE CO,-0.015131
18163,19990331,PG,PROCTER & GAMBLE CO,0.094274
18163,19990430,PG,PROCTER & GAMBLE CO,-0.039209
18163,19990528,PG,PROCTER & GAMBLE CO,-0.004664
18163,19990630,PG,PROCTER & GAMBLE CO,-0.044177
18163,19990730,PG,PROCTER & GAMBLE CO,0.018291
18163,19990831,PG,PROCTER & GAMBLE CO,0.095928
18163,19990930,PG,PROCTER & GAMBLE CO,-0.055416
18163,19991029,PG,PROCTER & GAMBLE CO,0.122080
18163,19991130,PG,PROCTER & GAMBLE CO,0.034565
18163,19991231,PG,PROCTER & GAMBLE CO,0.009793
18163,20000131,PG,PROCTER & GAMBLE CO,-0.074661
18163,20000229,PG,PROCTER & GAMBLE CO,-0.130489
18163,20000331,PG,PROCTER & GAMBLE CO,-0.357041
18163,20000428,PG,PROCTER & GAMBLE CO,0.063186
18163,20000531,PG,PROCTER & GAMBLE CO,0.112971
18163,20000630,PG,PROCTER & GAMBLE CO,-0.139098
18163,20000731,PG,PROCTER & GAMBLE CO,-0.000437
18163,20000831,PG,PROCTER & GAMBLE CO,0.086813
18163,20000929,PG,PROCTER & GAMBLE CO,0.083923
18163,20001031,PG,PROCTER & GAMBLE CO,0.071455
18163,20001130,PG,PROCTER & GAMBLE CO,0.048119
18163,20001229,PG,PROCTER & GAMBLE CO,0.047579
18163,20010131,PG,PROCTER & GAMBLE CO,-0.079649
18163,20010228,PG,PROCTER & GAMBLE CO,-0.018653
18163,20010330,PG,PROCTER & GAMBLE CO,-0.112057
18163,20010430,PG,PROCTER & GAMBLE CO,-0.035144
18163,20010531,PG,PROCTER & GAMBLE CO,0.069775
18163,20010629,PG,PROCTER & GAMBLE CO,-0.006849
18163,20010731,PG,PROCTER & GAMBLE CO,0.119122
18163,20010831,PG,PROCTER & GAMBLE CO,0.044072
18163,20010928,PG,PROCTER & GAMBLE CO,-0.018341
18163,20011031,PG,PROCTER & GAMBLE CO,0.018821
18163,20011130,PG,PROCTER & GAMBLE CO,0.049878
18163,20011231,PG,PROCTER & GAMBLE CO,0.021559
18163,20020131,PG,PROCTER & GAMBLE CO,0.037028
18163,20020228,PG,PROCTER & GAMBLE CO,0.038075
18163,20020328,PG,PROCTER & GAMBLE CO,0.062507
18163,20020430,PG,PROCTER & GAMBLE CO,0.006105
18163,20020531,PG,PROCTER & GAMBLE CO,-0.007866
18163,20020628,PG,PROCTER & GAMBLE CO,0.005430
18163,20020731,PG,PROCTER & GAMBLE CO,0.001120
18163,20020830,PG,PROCTER & GAMBLE CO,-0.003821
18163,20020930,PG,PROCTER & GAMBLE CO,0.008235
18163,20021031,PG,PROCTER & GAMBLE CO,-0.005818
18163,20021129,PG,PROCTER & GAMBLE CO,-0.044319
18163,20021231,PG,PROCTER & GAMBLE CO,0.016681
18163,20030131,PG,PROCTER & GAMBLE CO,0.000465
18163,20030228,PG,PROCTER & GAMBLE CO,-0.043356
18163,20030331,PG,PROCTER & GAMBLE CO,0.087833
18163,20030430,PG,PROCTER & GAMBLE CO,0.013588
18163,20030530,PG,PROCTER & GAMBLE CO,0.021925
18163,20030630,PG,PROCTER & GAMBLE CO,-0.028752
18163,20030731,PG,PROCTER & GAMBLE CO,-0.009587
18163,20030829,PG,PROCTER & GAMBLE CO,-0.006601
18163,20030930,PG,PROCTER & GAMBLE CO,0.063352
18163,20031031,PG,PROCTER & GAMBLE CO,0.063833
18163,20031128,PG,PROCTER & GAMBLE CO,-0.020857
18163,20031231,PG,PROCTER & GAMBLE CO,0.037822
18163,20040130,PG,PROCTER & GAMBLE CO,0.016570
18163,20040227,PG,PROCTER & GAMBLE CO,0.014147
18163,20040331,PG,PROCTER & GAMBLE CO,0.023120
18163,20040430,PG,PROCTER & GAMBLE CO,0.013063
18163,20040528,PG,PROCTER & GAMBLE CO,0.019574
18163,20040630,PG,PROCTER & GAMBLE CO,0.009831
18163,20040730,PG,PROCTER & GAMBLE CO,-0.037472
18163,20040831,PG,PROCTER & GAMBLE CO,0.073250
18163,20040930,PG,PROCTER & GAMBLE CO,-0.033053
18163,20041029,PG,PROCTER & GAMBLE CO,-0.049704
18163,20041130,PG,PROCTER & GAMBLE CO,0.044939
18163,20041231,PG,PROCTER & GAMBLE CO,0.029918
18163,20050131,PG,PROCTER & GAMBLE CO,-0.029049
18163,20050228,PG,PROCTER & GAMBLE CO,-0.002630
18163,20050331,PG,PROCTER & GAMBLE CO,-0.001695
18163,20050429,PG,PROCTER & GAMBLE CO,0.026981
18163,20050531,PG,PROCTER & GAMBLE CO,0.018467
18163,20050630,PG,PROCTER & GAMBLE CO,-0.043518
18163,20050729,PG,PROCTER & GAMBLE CO,0.059905
18163,20050831,PG,PROCTER & GAMBLE CO,-0.002696
18163,20050930,PG,PROCTER & GAMBLE CO,0.071738
18163,20051031,PG,PROCTER & GAMBLE CO,-0.053649
18163,20051130,PG,PROCTER & GAMBLE CO,0.021432
18163,20051230,PG,PROCTER & GAMBLE CO,0.012065
18163,20060131,PG,PROCTER & GAMBLE CO,0.028162
18163,20060228,PG,PROCTER & GAMBLE CO,0.011818
18163,20060331,PG,PROCTER & GAMBLE CO,-0.038378
18163,20060428,PG,PROCTER & GAMBLE CO,0.015443
18163,20060531,PG,PROCTER & GAMBLE CO,-0.068030
18163,20060630,PG,PROCTER & GAMBLE CO,0.024885
18163,20060731,PG,PROCTER & GAMBLE CO,0.016367
18163,20060831,PG,PROCTER & GAMBLE CO,0.101424
18163,20060929,PG,PROCTER & GAMBLE CO,0.001292
18163,20061031,PG,PROCTER & GAMBLE CO,0.027751
18163,20061130,PG,PROCTER & GAMBLE CO,-0.009465
18163,20061229,PG,PROCTER & GAMBLE CO,0.023571
18163,20070131,PG,PROCTER & GAMBLE CO,0.014159
18163,20070228,PG,PROCTER & GAMBLE CO,-0.021273
18163,20070330,PG,PROCTER & GAMBLE CO,-0.005198
18163,20070430,PG,PROCTER & GAMBLE CO,0.025174
18163,20070531,PG,PROCTER & GAMBLE CO,-0.013199
18163,20070629,PG,PROCTER & GAMBLE CO,-0.037136
18163,20070731,PG,PROCTER & GAMBLE CO,0.016669
18163,20070831,PG,PROCTER & GAMBLE CO,0.055771
18163,20070928,PG,PROCTER & GAMBLE CO,0.077017
18163,20071031,PG,PROCTER & GAMBLE CO,-0.006682
18163,20071130,PG,PROCTER & GAMBLE CO,0.064442
18163,20071231,PG,PROCTER & GAMBLE CO,-0.007838
18163,20080131,PG,PROCTER & GAMBLE CO,-0.104195
18163,20080229,PG,PROCTER & GAMBLE CO,0.011617
18163,20080331,PG,PROCTER & GAMBLE CO,0.058779
18163,20080430,PG,PROCTER & GAMBLE CO,-0.037391
18163,20080530,PG,PROCTER & GAMBLE CO,-0.014914
18163,20080630,PG,PROCTER & GAMBLE CO,-0.079334
18163,20080731,PG,PROCTER & GAMBLE CO,0.083374
18163,20080829,PG,PROCTER & GAMBLE CO,0.065516
18163,20080930,PG,PROCTER & GAMBLE CO,-0.001147
18163,20081031,PG,PROCTER & GAMBLE CO,-0.068159
18163,20081128,PG,PROCTER & GAMBLE CO,-0.002944
18163,20081231,PG,PROCTER & GAMBLE CO,-0.039316
18163,20090130,PG,PROCTER & GAMBLE CO,-0.111938
18163,20090227,PG,PROCTER & GAMBLE CO,-0.116147
18163,20090331,PG,PROCTER & GAMBLE CO,-0.022421
18163,20090430,PG,PROCTER & GAMBLE CO,0.059248
18163,20090529,PG,PROCTER & GAMBLE CO,0.050566
18163,20090630,PG,PROCTER & GAMBLE CO,-0.016173
18163,20090731,PG,PROCTER & GAMBLE CO,0.094912
18163,20090831,PG,PROCTER & GAMBLE CO,-0.025221
18163,20090930,PG,PROCTER & GAMBLE CO,0.070412
18163,20091030,PG,PROCTER & GAMBLE CO,0.008978
18163,20091130,PG,PROCTER & GAMBLE CO,0.075000
18163,20091231,PG,PROCTER & GAMBLE CO,-0.027586
18163,20100129,PG,PROCTER & GAMBLE CO,0.022431
18163,20100226,PG,PROCTER & GAMBLE CO,0.028107
18163,20100331,PG,PROCTER & GAMBLE CO,-0.000158
18163,20100430,PG,PROCTER & GAMBLE CO,-0.009929
18163,20100528,PG,PROCTER & GAMBLE CO,-0.017214
18163,20100630,PG,PROCTER & GAMBLE CO,-0.018170
18163,20100730,PG,PROCTER & GAMBLE CO,0.027706
18163,20100831,PG,PROCTER & GAMBLE CO,-0.024362
18163,20100930,PG,PROCTER & GAMBLE CO,0.005028
18163,20101029,PG,PROCTER & GAMBLE CO,0.068064
18163,20101130,PG,PROCTER & GAMBLE CO,-0.039327
18163,20101231,PG,PROCTER & GAMBLE CO,0.053381
18163,20110131,PG,PROCTER & GAMBLE CO,-0.011164
18163,20110228,PG,PROCTER & GAMBLE CO,-0.001267
18163,20110331,PG,PROCTER & GAMBLE CO,-0.022998
18163,20110429,PG,PROCTER & GAMBLE CO,0.062094
18163,20110531,PG,PROCTER & GAMBLE CO,0.032357
18163,20110630,PG,PROCTER & GAMBLE CO,-0.051194
18163,20110729,PG,PROCTER & GAMBLE CO,-0.024461
18163,20110831,PG,PROCTER & GAMBLE CO,0.035616
18163,20110930,PG,PROCTER & GAMBLE CO,-0.007852
18163,20111031,PG,PROCTER & GAMBLE CO,0.021130
18163,20111130,PG,PROCTER & GAMBLE CO,0.009064
18163,20111230,PG,PROCTER & GAMBLE CO,0.033142
18163,20120131,PG,PROCTER & GAMBLE CO,-0.047144
18163,20120229,PG,PROCTER & GAMBLE CO,0.072652
18163,20120330,PG,PROCTER & GAMBLE CO,-0.006063
18163,20120430,PG,PROCTER & GAMBLE CO,-0.044755
18163,20120531,PG,PROCTER & GAMBLE CO,-0.021213
18163,20120629,PG,PROCTER & GAMBLE CO,-0.016696
18163,20120731,PG,PROCTER & GAMBLE CO,0.062890
18163,20120831,PG,PROCTER & GAMBLE CO,0.041060
18163,20120928,PG,PROCTER & GAMBLE CO,0.032296
18163,20121031,PG,PROCTER & GAMBLE CO,0.006373
18163,20121130,PG,PROCTER & GAMBLE CO,0.008521
18163,20121231,PG,PROCTER & GAMBLE CO,-0.027782
18163,20130131,PG,PROCTER & GAMBLE CO,0.115363
18163,20130228,PG,PROCTER & GAMBLE CO,0.013571
18163,20130328,PG,PROCTER & GAMBLE CO,0.011552
18163,20130430,PG,PROCTER & GAMBLE CO,0.004042
18163,20130531,PG,PROCTER & GAMBLE CO,-0.000130
18163,20130628,PG,PROCTER & GAMBLE CO,0.002996
18163,20130731,PG,PROCTER & GAMBLE CO,0.050805
18163,20130830,PG,PROCTER & GAMBLE CO,-0.030012
18163,20130930,PG,PROCTER & GAMBLE CO,-0.029529
18163,20131031,PG,PROCTER & GAMBLE CO,0.076220
18163,20131129,PG,PROCTER & GAMBLE CO,0.042972
18163,20131231,PG,PROCTER & GAMBLE CO,-0.033365
18163,20140131,PG,PROCTER & GAMBLE CO,-0.051449
18163,20140228,PG,PROCTER & GAMBLE CO,0.026625
18163,20140331,PG,PROCTER & GAMBLE CO,0.024663
18163,20140430,PG,PROCTER & GAMBLE CO,0.032179
18163,20140530,PG,PROCTER & GAMBLE CO,-0.021320
18163,20140630,PG,PROCTER & GAMBLE CO,-0.027231
18163,20140731,PG,PROCTER & GAMBLE CO,-0.007970
18163,20140829,PG,PROCTER & GAMBLE CO,0.074884
18163,20140930,PG,PROCTER & GAMBLE CO,0.007580
18163,20141031,PG,PROCTER & GAMBLE CO,0.049840
18163,20141128,PG,PROCTER & GAMBLE CO,0.036210
18163,20141231,PG,PROCTER & GAMBLE CO,0.007298
18163,20150130,PG,PROCTER & GAMBLE CO,-0.067586
18163,20150227,PG,PROCTER & GAMBLE CO,0.009966
18163,20150331,PG,PROCTER & GAMBLE CO,-0.037472
18163,20150430,PG,PROCTER & GAMBLE CO,-0.021566
18163,20150529,PG,PROCTER & GAMBLE CO,-0.014086
18163,20150630,PG,PROCTER & GAMBLE CO,-0.001914
18163,20150731,PG,PROCTER & GAMBLE CO,-0.011210
18163,20150831,PG,PROCTER & GAMBLE CO,-0.078618
18163,20150930,PG,PROCTER & GAMBLE CO,0.017971
18163,20151030,PG,PROCTER & GAMBLE CO,0.070933
18163,20151130,PG,PROCTER & GAMBLE CO,-0.020162
18163,20151231,PG,PROCTER & GAMBLE CO,0.061064
18163,20160129,PG,PROCTER & GAMBLE CO,0.037060
18163,20160229,PG,PROCTER & GAMBLE CO,-0.017138
18163,20160331,PG,PROCTER & GAMBLE CO,0.025159
18163,20160429,PG,PROCTER & GAMBLE CO,-0.018473
18163,20160531,PG,PROCTER & GAMBLE CO,0.011483
18163,20160630,PG,PROCTER & GAMBLE CO,0.044793
18163,20160729,PG,PROCTER & GAMBLE CO,0.018773
18163,20160831,PG,PROCTER & GAMBLE CO,0.020096
18163,20160930,PG,PROCTER & GAMBLE CO,0.027946
18163,20161031,PG,PROCTER & GAMBLE CO,-0.025409
18163,20161130,PG,PROCTER & GAMBLE CO,-0.050000
18163,20161230,PG,PROCTER & GAMBLE CO,0.019646
21936,19730131,PFE,PFIZER INC,-0.023324
21936,19730228,PFE,PFIZER INC,0.015761
21936,19730330,PFE,PFIZER INC,-0.026549
21936,19730430,PFE,PFIZER INC,-0.042424
21936,19730531,PFE,PFIZER INC,0.064177
21936,19730629,PFE,PFIZER INC,0.116418
21936,19730731,PFE,PFIZER INC,0.056150
21936,19730831,PFE,PFIZER INC,-0.057519
21936,19730928,PFE,PFIZER INC,-0.032345
21936,19731031,PFE,PFIZER INC,0.086351
21936,19731130,PFE,PFIZER INC,-0.118564
21936,19731231,PFE,PFIZER INC,0.005848
21936,19740131,PFE,PFIZER INC,-0.119186
21936,19740228,PFE,PFIZER INC,0.019802
21936,19740329,PFE,PFIZER INC,-0.031197
21936,19740430,PFE,PFIZER INC,-0.087248
21936,19740531,PFE,PFIZER INC,0.042353
21936,19740628,PFE,PFIZER INC,0.035461
21936,19740731,PFE,PFIZER INC,-0.205479
21936,19740830,PFE,PFIZER INC,-0.148621
21936,19740930,PFE,PFIZER INC,-0.061224
21936,19741031,PFE,PFIZER INC,0.391304
21936,19741129,PFE,PFIZER INC,0.011406
21936,19741231,PFE,PFIZER INC,0.023346
21936,19750131,PFE,PFIZER INC,-0.136882
21936,19750228,PFE,PFIZER INC,0.207048
21936,19750331,PFE,PFIZER INC,-0.052847
21936,19750430,PFE,PFIZER INC,-0.003876
21936,19750530,PFE,PFIZER INC,0.072062
21936,19750630,PFE,PFIZER INC,-0.021898
21936,19750731,PFE,PFIZER INC,-0.190299
21936,19750829,PFE,PFIZER INC,0.000000
21936,19750930,PFE,PFIZER INC,-0.075945
21936,19751031,PFE,PFIZER INC,0.160804
21936,19751128,PFE,PFIZER INC,-0.030649
21936,19751231,PFE,PFIZER INC,-0.004505
21936,19760130,PFE,PFIZER INC,0.076923
21936,19760227,PFE,PFIZER INC,-0.096639
21936,19760331,PFE,PFIZER INC,0.119442
21936,19760430,PFE,PFIZER INC,-0.087866
21936,19760528,PFE,PFIZER INC,0.022936
21936,19760630,PFE,PFIZER INC,0.056861
21936,19760730,PFE,PFIZER INC,-0.021368
21936,19760831,PFE,PFIZER INC,-0.005415
21936,19760930,PFE,PFIZER INC,0.070796
21936,19761029,PFE,PFIZER INC,-0.016529
21936,19761130,PFE,PFIZER INC,-0.110252
21936,19761231,PFE,PFIZER INC,0.119048
21936,19770131,PFE,PFIZER INC,-0.080851
21936,19770228,PFE,PFIZER INC,0.023148
21936,19770331,PFE,PFIZER INC,0.026787
21936,19770429,PFE,PFIZER INC,-0.080000
21936,19770531,PFE,PFIZER INC,-0.019710
21936,19770630,PFE,PFIZER INC,0.034826
21936,19770729,PFE,PFIZER INC,0.004808
21936,19770831,PFE,PFIZER INC,0.014354
21936,19770930,PFE,PFIZER INC,0.018491
21936,19771031,PFE,PFIZER INC,-0.070093
21936,19771130,PFE,PFIZER INC,0.116382
21936,19771230,PFE,PFIZER INC,-0.004545
21936,19780131,PFE,PFIZER INC,-0.009132
21936,19780228,PFE,PFIZER INC,-0.036129
21936,19780331,PFE,PFIZER INC,0.067633
21936,19780428,PFE,PFIZER INC,0.085973
21936,19780531,PFE,PFIZER INC,0.097500
21936,19780630,PFE,PFIZER INC,0.026820
21936,19780731,PFE,PFIZER INC,0.063433
21936,19780831,PFE,PFIZER INC,-0.002105
21936,19780929,PFE,PFIZER INC,0.003546
21936,19781031,PFE,PFIZER INC,-0.091873
21936,19781130,PFE,PFIZER INC,0.017121
21936,19781229,PFE,PFIZER INC,0.019305
21936,19790131,PFE,PFIZER INC,-0.045455
21936,19790228,PFE,PFIZER INC,-0.043651
21936,19790330,PFE,PFIZER INC,0.064896
21936,19790430,PFE,PFIZER INC,-0.055118
21936,19790531,PFE,PFIZER INC,0.002667
21936,19790629,PFE,PFIZER INC,0.029412
21936,19790731,PFE,PFIZER INC,0.016327
21936,19790831,PFE,PFIZER INC,0.139116
21936,19790928,PFE,PFIZER INC,-0.017794
21936,19791031,PFE,PFIZER INC,0.000000
21936,19791130,PFE,PFIZER INC,0.168986
21936,19791231,PFE,PFIZER INC,-0.018750
21936,19800131,PFE,PFIZER INC,-0.044586
21936,19800229,PFE,PFIZER INC,-0.016667
21936,19800331,PFE,PFIZER INC,0.033492
21936,19800430,PFE,PFIZER INC,0.023179
21936,19800530,PFE,PFIZER INC,0.074045
21936,19800630,PFE,PFIZER INC,0.003040
21936,19800731,PFE,PFIZER INC,0.039394
21936,19800829,PFE,PFIZER INC,-0.040816
21936,19800930,PFE,PFIZER INC,0.121216
21936,19801031,PFE,PFIZER INC,-0.032787
21936,19801128,PFE,PFIZER INC,0.126780
21936,19801231,PFE,PFIZER INC,0.080808
21936,19810130,PFE,PFIZER INC,-0.056075
21936,19810227,PFE,PFIZER INC,-0.001980
21936,19810331,PFE,PFIZER INC,0.085000
21936,19810430,PFE,PFIZER INC,0.004608
21936,19810529,PFE,PFIZER INC,-0.029358
21936,19810630,PFE,PFIZER INC,-0.085714
21936,19810731,PFE,PFIZER INC,-0.020833
21936,19810831,PFE,PFIZER INC,-0.026064
21936,19810930,PFE,PFIZER INC,-0.044077
21936,19811030,PFE,PFIZER INC,0.048991
21936,19811130,PFE,PFIZER INC,0.148901
21936,19811231,PFE,PFIZER INC,0.026506
21936,19820129,PFE,PFIZER INC,0.050892
21936,19820226,PFE,PFIZER INC,0.002252
21936,19820331,PFE,PFIZER INC,-0.076404
21936,19820430,PFE,PFIZER INC,0.087591
21936,19820528,PFE,PFIZER INC,-0.034273
21936,19820630,PFE,PFIZER INC,0.032710
21936,19820730,PFE,PFIZER INC,0.017376
21936,19820831,PFE,PFIZER INC,0.125561
21936,19820930,PFE,PFIZER INC,0.107570
21936,19821029,PFE,PFIZER INC,0.025180
21936,19821130,PFE,PFIZER INC,0.034526
21936,19821231,PFE,PFIZER INC,-0.059727
21936,19830131,PFE,PFIZER INC,0.002976
21936,19830228,PFE,PFIZER INC,0.021898
21936,19830331,PFE,PFIZER INC,0.082143
21936,19830429,PFE,PFIZER INC,0.085809
21936,19830531,PFE,PFIZER INC,-0.058298
21936,19830630,PFE,PFIZER INC,0.139837
21936,19830729,PFE,PFIZER INC,-0.108930
21936,19830831,PFE,PFIZER INC,-0.012903
21936,19830930,PFE,PFIZER INC,0.039216
21936,19831031,PFE,PFIZER INC,-0.028302
21936,19831130,PFE,PFIZER INC,-0.034563
21936,19831230,PFE,PFIZER INC,-0.033784
21936,19840131,PFE,PFIZER INC,-0.001259
